SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,CLV,ChargesRatio,ServiceCount,HasTechSupport,HasSecurityServices,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 years,TenureGroup_2-4 years,TenureGroup_4+ years,TenureGroup_6-12 months,ChargesCategory_Low,ChargesCategory_Medium
1,1,1,1.6084834273893616,1,1,0.7672045365444724,1.8105799486169392,1.7739079934782964,0.22701684040048048,2.0822852772554357,1,1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,1,1.5677776925507676,1,1,0.19644780032931503,1.1733492650840736,1.1990776313475648,-0.16504341096026276,0.7895949901706132,1,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,0.46872285190873,1,1,1.3645080976998696,0.9703656780967755,1.039196419684471,-0.5112332112484357,1.2204917525322205,0,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False
0,1,1,0.590840056424512,1,0,-1.3399496930870676,-0.4997295676077087,-0.5029119801092083,0.10333513090504916,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,-0.22327464034736777,1,1,1.512174811429954,0.2449604338092672,0.3004016514145593,-0.6513250996863759,1.651388514893828,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2816237461508113,1,0,-0.5037247074695115,-0.9870920191139605,-0.9876705845228351,0.013252585746682186,-0.5030952969142092,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,0.5501343215859179,1,0,-1.3266762806169474,-0.49733816996594304,-0.5056121571014589,0.26299314117954053,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.8745663977648716,0,0,-1.003136851657774,-0.8406243984127929,-0.8419268849167275,0.08958265130360768,-0.5030952969142092,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1,1,0,0.346605647392948,1,1,1.1571110278542456,0.8600103557290595,0.7870042791399667,0.6579359747878777,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,0,1.4863662228735797,1,1,-0.1154773927185032,0.8038015414336142,0.852093911514136,-0.39104721038807083,-0.07219853455260174,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
0,0,0,-0.7931549280876836,1,1,-1.4925939364934466,-0.8975572138291396,-0.8956450402015814,-0.3237651820159387,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
0,1,1,0.5094285867473239,1,1,-1.4909347599346818,-0.6199795719610789,-0.6143656271795817,-0.22472851330068985,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,-0.3453918448631497,1,0,-1.3382905165283026,-0.7488737109094551,-0.7502964884479982,0.07327068483838832,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
0,0,0,1.3235432835192036,1,0,-1.3001294556767078,-0.282836383327939,-0.274648237300908,-0.16552335739394275,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,1,0,-1.2816237461508113,1,1,-0.5103614137045716,-0.9871797768255848,-0.9877583951567294,0.013252585746682186,-0.5030952969142092,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,0.7536629957788878,1,1,0.38061639835222955,0.7314453081992748,0.7012132898252104,0.2957794231341005,0.7895949901706132,1,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.8745663977648716,1,0,-1.4909347599346818,-0.9159205149865508,-0.9129217824202901,-0.5630084645869419,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
0,0,0,-1.1188008067964355,1,1,1.0393094921819312,-0.7840645532708501,-0.7982191418958268,1.0342624041195136,0.35869822780900573,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.9966836022806536,1,1,-1.5008898192872717,-0.9348103624137084,-0.9403187001953198,1.1424458977949437,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0,1,0,1.5677776925507676,1,0,0.5133505230534289,1.5040861407686303,1.4967776329078042,0.06498144979461039,1.651388514893828,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False
0,0,0,-0.7117434584104956,1,1,0.9646465470375066,-0.3483475150555732,-0.3904485107490504,1.0793647214196267,0.35869822780900573,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
0,1,0,-0.1825689055087738,1,0,-1.4743429943470319,-0.7618618522298702,-0.757496960427333,-0.28718087027809824,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.6710377235719016,1,1,0.3258635719129846,-0.5133758917653071,-0.4844058890159792,-0.8643846502825177,-0.5030952969142092,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,1,0.8350744654560759,1,0,-0.025881858545193533,0.5231304402307928,0.48324534384101975,0.43754865682785743,0.7895949901706132,1,1,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1,1,-0.7524491932490895,1,0,-0.18184445506910288,-0.66629370427087,-0.644089526752811,-0.9602823733133035,0.35869822780900573,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0.6722515261016999,1,0,1.1853170293532507,1.148930681824577,1.1558308941546098,-0.03177258001129271,0.7895949901706132,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
0,1,0,1.5677776925507676,0,1,-0.5933202416428212,0.4231085884068527,0.45716558557440473,-0.34952188284922664,-0.07219853455260174,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,1,0.5094285867473239,1,0,-1.462728758435677,-0.6174565377518766,-0.5975718434472919,-0.7605468687662135,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0,1,0,0.8350744654560759,1,1,1.1106540842088262,1.250619930169381,1.2802366097243962,-0.18514686634515512,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0,0,0,-0.2639803751859618,0,1,-0.6795974226986006,-0.48948385477555695,-0.5020997317456859,0.39617190093813637,-0.07219853455260174,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,0,1.4049547531963917,1,0,0.704155827311403,1.5728443078263687,1.5247233671446732,0.3182932837215911,1.651388514893828,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,-1.2409180113122174,1,1,0.634470411843273,-0.9501021436642647,-0.9357086419158677,-3.17678257378138,-0.07219853455260174,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,-0.6303319887333076,1,1,0.5880134681978536,-0.36388063001309673,-0.3926218239379349,0.7418164789235585,-0.07219853455260174,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,0,0,-0.7931549280876836,1,1,0.5664441729339085,-0.5143192871652695,-0.5414828010472911,0.9174021646790035,-0.07219853455260174,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1.5677776925507676,1,0,1.3860773929638146,2.2303250833165706,2.3166216162621787,-0.38890108098536114,1.2204917525322205,0,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,1.4456604880349857,1,0,-0.2216646924794628,0.7355699206456227,0.7295761245730776,0.07169909250367973,0.35869822780900573,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1,1,-1.2816237461508113,1,0,-1.5008898192872717,-1.0002776152855306,-1.0008641322654577,0.013252585746682186,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,-0.9152721326034655,1,1,-1.4925939364934466,-0.9126076613727286,-0.9219223723944585,1.5920745608508673,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
0,1,1,0.346605647392948,1,0,0.44864263726159415,0.3629287376604023,0.4026790872429757,-0.42741567527083335,1.2204917525322205,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,0,-0.06045170099299184,0,1,-0.4821554122055666,-0.31559194919175615,-0.32353680772157406,0.19166583515109625,0.35869822780900573,0,1,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-0.8745663977648716,1,1,0.14667250356636527,-0.6963945993580481,-0.6745817693726158,-1.03136524161677,0.35869822780900573,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
0,0,0,-1.2816237461508113,1,1,-1.3250171040581826,-0.9979520359274833,-0.9985371504672579,0.013252585746682186,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,-0.4268033145403377,1,0,-1.4859572302583868,-0.8191456984927146,-0.8148812096772751,-0.37043000251854086,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,0.9978974048104517,1,1,0.8468450113651922,1.2858546513865883,1.2540909934823605,0.23975550066592596,0.35869822780900573,1,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,1,0,-0.8338606629262776,1,1,-0.4539494107065617,-0.7403392734539798,-0.7394957804789962,-0.0610098088627904,-0.5030952969142092,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0,0,1.4049547531963917,1,1,-1.3051069853530026,-0.22333665484657794,-0.2564494834263089,0.7032703693900262,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,0,-0.1418631706701798,0,0,-1.034661206274309,-0.566074397595775,-0.5797901900836908,0.5040182058240854,-0.9339920592758166,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0,1,1,-1.1595065416350294,1,1,-1.4743429943470319,-0.9748717577702591,-0.973511119807375,-0.8318022494645709,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,-0.30468611002455576,0,1,-0.5535000042324613,-0.44121711338212244,-0.479905594028895,1.15630169878768,-0.07219853455260174,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0,1,1,1.6084834273893616,0,0,-0.30794187353524244,0.6935997950612409,0.7496847597348781,-0.4849389789211159,0.7895949901706132,1,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True
0,1,1,1.6084834273893616,1,1,0.8120023036311275,1.7890354304131428,1.8165839615509394,-0.13415950401846014,2.0822852772554357,1,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,-0.9559778674420595,0,0,-0.8023764880472101,-0.8512211420914423,-0.8484907298003284,-0.30236651890834826,-0.5030952969142092,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,1,1,0.8350744654560759,1,0,0.1582867394777205,0.6084748147855474,0.6123928336410998,-0.021066309538611067,0.7895949901706132,0,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,0,1.4456604880349857,1,1,1.522129870782544,2.305511502750798,2.298488720363,0.053385308282249244,1.651388514893828,0,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0.9978974048104517,1,1,-0.3792864655621371,0.3231525548666312,0.3293791605996869,-0.05749929622177144,-0.07219853455260174,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,1,1,-0.7117434584104956,1,1,-1.3167212212643575,-0.8356660877060128,-0.8432220917666688,0.6827043669923434,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.38609757970174374,1,1,-1.5025489958460367,-0.8107867764604879,-0.8110833997613455,-0.0006859023176296206,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
0,1,1,-0.8338606629262776,1,1,-1.3582006352334823,-0.8906024151829036,-0.8830661668962192,-0.9901833442899126,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False
0,1,0,0.1023712383613841,0,0,-0.39090070147349204,-0.16166492300251226,-0.19276482119444902,0.611370651112941,0.35869822780900573,0,1,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True
0,1,0,-0.5489205190561197,1,0,0.8202981864249524,-0.2361931595995564,-0.2616522634845477,0.5467323925603277,0.35869822780900573,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
0,0,0,-0.9966836022806536,1,0,0.6494030008721581,-0.7181585118409058,-0.7127135371412268,-0.29776191401991203,-0.07219853455260174,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.8350744654560759,1,0,-1.5025489958460367,-0.5797865400370916,-0.5522615563578197,-0.9462347990011152,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,-0.7931549280876836,1,1,-1.477661347464562,-0.898500609229102,-0.8930765791601724,-0.7914063572493596,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,-1.2816237461508113,1,1,0.3441145140593994,-0.9758809714539399,-0.9764527760428349,0.013252585746682186,-0.5030952969142092,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,-0.38609757970174374,1,0,0.6859048851649877,-0.1890892078851455,-0.1451055996483036,-0.789863230916813,-0.07219853455260174,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,-0.7524491932490895,0,1,-0.6165487134655309,-0.7137486868317785,-0.7246118780339079,0.5908766125606916,-0.5030952969142092,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.10115743583158582,1,1,-0.30794187353524244,-0.2832312930302489,-0.27651421327116243,-0.13437719862351608,-0.07219853455260174,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0,1,1,-0.9966836022806536,1,1,-1.4959122896109767,-0.9445953472598321,-0.9397918363919537,-1.196663914633066,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False
0,0,0,-0.6710377235719016,1,1,0.21469874247573031,-0.4770661385807006,-0.5079391388996586,0.9741137721577433,0.7895949901706132,0,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,1.0386031396490458,1,1,1.127245849796476,1.5275832680560706,1.5089833110191155,0.1354274296283528,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,-1.0373893371192475,1,1,1.1571110278542456,-0.7135073531248113,-0.702790935511168,-0.5582200627820735,0.7895949901706132,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,-1.0780950719578415,1,1,1.1056765545325309,-0.7629368841972695,-0.7506916363005228,-0.7588234989489857,0.7895949901706132,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,1.5677776925507676,1,0,0.5614666432576133,1.5906371838582207,1.541978156704908,0.3196179048632642,1.2204917525322205,1,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,1,-0.6646648336697157,-0.9892201436208528,-0.9897999923947725,0.013252585746682186,-0.9339920592758166,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,0.9978974048104517,1,1,1.26495750417397,1.5912295484116858,1.5694189797968847,0.15240494468781587,1.651388514893828,1,1,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,0,-1.5141632317573919,-1.0004531307087794,-1.001039753533246,0.013252585746682186,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.38609757970174374,1,1,-1.480979700582092,-0.8024278544282614,-0.8045195548777446,0.13805526736192797,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.26519417771576004,1,1,-0.2100504565681078,-0.0328366023378544,-0.006101366193585491,-0.40641085451819675,-0.07219853455260174,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,0.590840056424512,1,0,1.1886353824707805,1.039869785703321,1.069513041036487,-0.2064200576765635,1.2204917525322205,1,1,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1,0,-0.8745663977648716,1,0,-1.4925939364934466,-0.9146919070238088,-0.9131632616634996,-0.32404119984375673,-1.364888821637424,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False
0,0,1,0.346605647392948,1,1,0.7821371255733575,0.5904844839025399,0.5835909457237607,0.08508441688559602,0.35869822780900573,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2002122764736234,1,0,0.20474368312314,-0.9153062110051797,-0.9158634386557499,0.016944275667372503,0.7895949901706132,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,0,-0.1418631706701798,1,1,0.3457736906181643,-0.024324104310284998,-0.05011644643311659,0.43667386831208044,0.7895949901706132,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False
0,1,1,1.4863662228735797,1,1,1.3329837430833347,2.165625710421463,2.1744561999872642,-0.02388300786994862,1.651388514893828,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,0,0.22448844287716607,1,1,-0.25816657677229266,-0.021362281542960607,-0.056021711562509936,0.5857827462068746,-0.07219853455260174,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,0,-0.6710377235719016,1,1,0.29599839385521454,-0.4454294835400949,-0.4907282546563707,1.3807387638871296,-0.5030952969142092,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0.428017117070136,1,1,0.4602568731729489,0.5094182977894761,0.47817427973362236,0.347432454593236,1.2204917525322205,1,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,-1.0780950719578415,0,1,-0.5203164730571613,-0.8967673944245197,-0.879773268125182,-2.113228270924735,-0.07219853455260174,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
0,1,0,-0.30468611002455576,1,1,-1.2652867479426428,-0.6870484030700468,-0.7153478561580566,1.5070332003224483,-0.9339920592758166,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,0,0,-1.2816237461508113,1,1,0.1732193285066055,-0.9781407325282689,-0.9787138998656137,0.013252585746682186,-0.9339920592758166,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,0.346605647392948,1,1,0.9828974891839214,0.6810504422989478,0.6924980844111984,-0.08871787896079465,0.35869822780900573,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0.5094285867473239,1,1,1.2848676228791502,1.074380505799627,1.0383402660040013,0.29552635607613065,1.2204917525322205,1,1,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.1188008067964355,1,1,0.6759498258123978,-0.8244331006180862,-0.8222573029243985,-0.21014702192053591,-0.07219853455260174,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,0.5094285867473239,1,0,1.6050886987207935,1.199171971729561,1.2289991048470568,-0.19138694246951088,2.0822852772554357,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False
1,1,0,0.46872285190873,1,0,1.3014593884668002,0.963718031441225,1.002491574716643,-0.28556331419761133,1.2204917525322205,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,1,1.1607203441648277,1,1,0.2943392172964497,1.01654817383913,0.9670160786233352,0.4129359560186055,0.7895949901706132,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0.7943687306174818,1,1,0.9397588986560317,1.0234152147737412,1.119455339063885,-0.6925018381596172,0.7895949901706132,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.0780950719578415,1,1,0.4685527559667738,-0.8182681213764703,-0.8012705614236546,-1.3082743344014023,-0.07219853455260174,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,1.2828375486806096,1,1,-1.3449272227633626,-0.3293918493446971,-0.32388805025715134,-0.11734827373176869,-0.9339920592758166,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,-0.5489205190561197,1,0,-1.4859572302583868,-0.8388034258965861,-0.8414219737718351,0.21276005245184518,-1.364888821637424,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
1,0,0,1.5677776925507676,1,0,1.3545530383472797,2.230588356451444,2.287007479981317,-0.24977716817582768,1.2204917525322205,1,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
0,1,0,0.5094285867473239,1,0,0.5465340542287288,0.6478780273049147,0.5987382800705321,0.49844132377774947,-0.07219853455260174,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0.7129572609402939,1,1,1.2267964433223755,1.3015194029115484,1.227462418753906,0.5402715727699913,1.2204917525322205,0,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1,0,1.4456604880349857,1,0,1.7809614139498826,2.497020768943203,2.531362521450752,-0.13271743245890105,2.0822852772554357,1,1,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
1,0,0,-1.2816237461508113,1,1,0.1566275629189556,-0.97836012680733,-0.9789334264503496,0.013252585746682186,-0.9339920592758166,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,-0.8338606629262776,1,1,0.875051012864197,-0.5286676730158633,-0.5284868272309309,-0.0025594114437422137,0.35869822780900573,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.020959768684196134,1,1,0.8534817176002523,0.3028805234813886,0.30389212411185895,0.0035130995366219825,0.35869822780900573,0,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
